AZ,Page Police Department,,"P. O. Box 3005  Page, AZ 86040",520-645-4355,25,"6,809",Local Police
AZ,Paradise Valley Community College - Safety Department,,"18401 N. 32Nd StRoom KSC126 Phoenix, AZ 85032",,4,,Special Jurisdiction
AZ,Paradise Valley Police Department,,"6433 East Lincoln Drive  Paradise Valley, AZ 85253",480-948-7418,34,"13,664",Local Police
AZ,Parker Police Department,,"P. O. Box 610  Parker, AZ 85344",520-669-2264,13,"3,140",Local Police
AZ,Pascua Yaqui Tribal Police Department,,"4725 Tetakusim  Tucson, AZ 85757",,27,,Tribal
AZ,Patagonia Police Department,,"P. O. Box 515  Patagonia, AZ 85624",520-394-2091,3,881,Local Police
AZ,Payson Police Department,,"303 North Beeline Highway  Payson, AZ 85541",520-474-5242,32,"13,620",Local Police
AZ,Peoria Police Department,,"8351 W. Cinnabar Avenue  Peoria, AZ 85345",623-773-7096,189,"108,364",Local Police
AZ,Phoenix College Safety Department,,"1202 W. Thomas RdRoom D116 Phoenix, AZ 85013",,4,,Special Jurisdiction
AZ,Phoenix Police Department,,"620 West Washington  Phoenix, AZ 85003",602-534-7363,3388,"1,321,045",Local Police
AZ,Pima Community College Department Of Public Safety,,"6680 South Country Club  Tucson, AZ 85709",,26,,Special Jurisdiction
AZ,Pima County Sheriff's Department,,"1750 E. Benson Hwy  Tucson, AZ 85714",,554,,Sheriff
AZ,Pima Police Department,,"P. O. Box 426  Pima, AZ 85543",520-485-9454,3,"1,989",Local Police
AZ,Pinal County Sheriff's Office,,"971 N Jason Lopez Circle, Bldg CPO Box 867 Florence, AZ 85232",520-868-6833,218,"179,727",Sheriff
AZ,Pinetop/Lakeside Police Department,,"1360 No Niels Hansen Lane  Pinetop/Lakeside, AZ 85929",,15,,Local Police
AZ,Prescott Police Department,,"222 South Marina Street  Prescott, AZ 86303",520-771-5800,72,"33,938",Local Police
AZ,Prescott Valley Police Department,,"7601 East Civic Circle  Prescott Valley, AZ 86314",520-772-9261,67,"23,535",Local Police
AZ,Quartzsite Police Departmemt,,"P. O. Box 2812  Quartzsite, AZ 85346",,13,,Local Police
AZ,Quechan Tribal Police Department,,"P. O. Box 1899  Yuma, AZ 85366",,8,,Tribal
AZ,Rio Salado Community College,,"2323 West 14Th Street  Tempe, AZ 85281",,1,,Special Jurisdiction
AZ,Safford Police Department,,"525 10Th Avenue  Safford, AZ 85546",520-348-3190,21,"9,232",Local Police
AZ,Sahuarita Police Department,,"315 W. Sahuarita Center Way  Sahuarita, AZ 85629",,42,,Local Police
AZ,Salt River Tribal Police Department,,"10005 East Osborn Road  Scottsdale, AZ 85256",480-850-8200,125,"6,405",Tribal
AZ,San Carlos Apache Tribal Police,,"P. O. Box 157  San Carlos, AZ 85550",,22,,Tribal
AZ,San Carlos Tribal Recreation & Wildlife,,"P. O. Box 97  San Carlos, AZ 85550",,8,,Special Jurisdiction
AZ,San Luis Police Department,,"P. O. Box 3720  San Luis, AZ 85349",,30,,Local Police
AZ,Santa Cruz County Sheriff's Office,,"1250 N Hohokam DrBox 1150 Nogales, AZ 85621",520-761-7869,43,"38,381",Sheriff
AZ,Scottsdale Police Department,,"Scottsdale, AZ 85251",480-312-5000,417,"202,705",Local Police
AZ,Sedona Police Department,,"100 Roadrunner Drive  Sedona, AZ 86336",520-282-3100,31,"10,192",Local Police
AZ,Show Low Police Department,,"P. O. Box 1497  Show Low, AZ 85901",520-537-5091,30,"7,695",Local Police
AZ,Sierra Vista Police Department,,"911 North Coronado Drive  Sierra Vista, AZ 85635",,60,,Local Police
AZ,Snowflake-Taylor Police Department,,"602 S. Main  Snowflake, AZ 85937",520-536-7688,15,"4,460",Local Police
AZ,Somerton Police Department,,"P. O. Box 477  Somerton, AZ 85350",520-627-2012,26,"7,266",Local Police
AZ,South Tucson Police Department,,"1601 S. 6th Ave.  South Tucson, AZ 85713",520-622-0655,15,"5,490",Local Police
AZ,Springerville Police Department,,"418 East Main  Springerville, AZ 85938",520-333-4240,8,"1,972",Local Police
AZ,St Johns Police Department,,"1190 West ClevelandP.O. Box 698 St. Johns, AZ 85936",520-337-2440,7,"3,269",Local Police
AZ,Superior Police Department,,"734 Main Street  Superior, AZ 85273",520-689-5254,10,"3,254",Local Police
AZ,Surprise Police Department,,"14250 W. Statler Plaza, Ste 103  Surprise, AZ 85374",623-583-1085,127,"30,848",Local Police
AZ,Tempe Police Department,,"120 E. 5Th Street  Tempe, AZ 85281",480-350-8820,357,"158,625",Local Police
AZ,Thatcher Police Department,,"P. O. Box 670  Thatcher, AZ 85552",520-428-2296,11,"4,022",Local Police
AZ,Tohono O'Odham Tribal Police,,"P.O. Box 189  Sells, AZ 85634",,66,,Tribal
AZ,Tolleson Police Department,,"9555 West Van Buren  Tolleson, AZ 85353",623-936-7186,30,"4,974",Local Police
AZ,Tombstone Marshal's Office,,"P. O. Box 339  Tombstone, AZ 85638",,8,,Local Police
AZ,Tonto Apache Tribal Police Department,,"Tonto Apache Reservation #30  Payson, AZ 85541",,9,,Tribal
AZ,Tucson Airport Authority Police Department,,"7005 S. Plumer Avenue  Tucson, AZ 85756",,22,,Special Jurisdiction
AZ,Tucson Police Department,,"270 South Stone Street  Tucson, AZ 85701",520-791-4441,1032,"486,699",Local Police
AZ,University Of Arizona Police Department,,"1852 East 1St Street  Tucson, AZ 85721",520-621-7538,54,"50,000",Special Jurisdiction
AZ,Wellton Police Department,,"P. O. Box 67  Wellton, AZ 85356",,5,,Local Police
AZ,White Mountain Apache Tribal Police Department,,"P. O. Box 889  Whiteriver, AZ 85941",,30,,Tribal
AZ,White Mountain Apache Tribal Wildlife Enforcement,,"P. O. Box 220  Whiteriver, AZ 85941",,10,,Special Jurisdiction
AZ,Wickenburg Police Department,,"155 N. Tegner  Wickenburg, AZ 85390",520-684-3152,18,"5,082",Local Police
AZ,Willcox Department Of Public Safety,,"151 West Maley Street  Willcox, AZ 85643",,11,,Local Police
AZ,Williams Police Department,,"501 West Route 66  Williams, AZ 86046",520-635-4461,11,"2,842",Local Police
AZ,Winslow Police Department,,"115 East Second Street  Winslow, AZ 86047",520-289-2431,26,"9,520",Local Police
AZ,Yavapai Community College Police Department,,"1100 East Sheldon  Prescott, AZ 86301",,5,,Special Jurisdiction
AZ,Yavapai County Sheriff's Office,,"255 E Gurley St  Prescott, AZ 86301",520-771-3274,143,"167,517",Sheriff
AZ,Yavapai-Apache Nation Tribal Police Department,,"2372 Kinsey Street  Camp Verde, AZ 86322",,17,,Tribal
AZ,Yavapai-Prescott Tribal Police Department,,"530 East Merritt  Prescott, AZ 86301",,9,,Tribal
AZ,Youngtown Police Department,,"12038 Clubhouse Square  Youngtown, AZ 85363",623-974-3665,12,"3,010",Local Police
AZ,Yuma County Sheriff's Office,,"141 S 3Rd Ave  Yuma, AZ 85364",520-539-7824,72,"160,026",Sheriff
MO,Adair County Sheriff's Office,,"215 N Franklin St  Kirksville, MO 63501",660-665-4644,10,"24,977",Sheriff
MO,Adrian Police Department,,"16 E 5Th Street   P.O. Box 246  Adrian, MO 64720",,3,,Local Police
MO,Advance Police Department,,"308 W Gabriel   P.O. Box 348  Advance, MO 63730",573-722-3603,3,"1,244",Local Police
MO,Alton Police Department,,"101 Pine St   P.O. Box 247  Alton, MO 65606",417-778-7115,2,668,Local Police
MO,Anderson Police Department,,"P.O. Box 397  Anderson, MO 64831",417-845-3808,4,"1,856",Local Police
MO,Andrew County Sheriff's Office,,"402 W Market St  Savannah, MO 64485",816-324-3511,10,"16,492",Sheriff
MO,Appleton City Police Department,,"114 E Fourth St   P.O. Box 134  Appleton City, MO 64724",660-476-2631,2,"1,314",Local Police
MO,Archie Police Department,,"401 S Main Street   P.O. Box 346  Archie, MO 64725",816-430-5242,3,890,Local Police
MO,Arnold Police Department,x,"2101 Jeffco Boulevard  Arnold, MO 63010",636-296-3204,49,"19,965",Local Police
MO,Ash Grove Police Department,,"P.O. Box 235  Ash Grove, MO 65604",417-751-2333,3,"1,430",Local Police
MO,Ashland Police Department,,"109 E Broadway   P.O. Box 135  Ashland, MO 65010",573-657-9062,4,"1,869",Local Police
MO,Atchison County Sheriff's Office,,"511 W Clay St  Rock Port, MO 64482",660-744-6271,4,"6,430",Sheriff
MO,Audrain County Sheriff's Office,,"1100 Littleby Rd  Mexico, MO 65265",573-473-5800,30,"25,853",Sheriff
MO,Aurora Police Department,,"P.O. Box 30     106 S Elliott  Aurora, MO 65605",417-678-5025,16,"7,014",Local Police
MO,Auxvasse Police Department,,"104 S Main   P.O. Box 489  Auxvasse, MO 65231",573-386-2326,0,901,Local Police
MO,Ava Police Department,,"237 Se Second St   P.O. Box 518504 NW 12th Ave Ava, MO 65608",417-683-2931,8,"3,021",Local Police
MO,Ballwin Police Department,,"300 Park Drive  Ballwin, MO 63011",636-227-2367,51,"31,283",Local Police
MO,Barry County Sheriff's Office,,"505 East St.  Cassville, MO 65625",417-847-3121,20,"34,010",Sheriff
MO,Barton County Sheriff's Office,,"1010 Cherry St  Lamar, MO 64759",417-682-5541,6,"12,541",Sheriff
MO,Bates City Police Department,,"P.O. Box 194  Bates City, MO 64011",816-690-6575,1,245,Local Police
MO,Bates County Sheriff's Office,,"P.O. Box 60  Butler, MO 64730",660-679-3232,9,"16,653",Sheriff
MO,Battlefield Police Department,,"5434 Tower Dr  Battlefield, MO 65619",417-890-9876,5,"2,385",Local Police
MO,Bel-Nor Police Department,,"8416 Natural Bridge Rd  Bel-Nor, MO 63121",314-381-2971,7,"1,598",Local Police
MO,Bell City Police Department,,"P.O. Box 206  Bell City, MO 63735",,1,,Local Police
MO,Bella Villa Police Department,,"751 Avenue H  Bella Villa, MO 63125",314-638-8840,4,687,Local Police
MO,Belle Police Department,,"P.O. Drawer 813  Belle, MO 65013",573-859-3535,3,"1,344",Local Police
MO,Bellefontaine Neighbors Police Department,,"9641 Bellefontaine Rd  Bellefontaine Neighbors, MO 63137",314-867-0080,29,"11,271",Local Police
MO,Belton Police Department,,"7001 e 163rd  st  Belton, MO 64012",816-348-4497,46,"21,730",Local Police
MO,Benton County Sheriff's Office,,"P.O. Box 67174 W Washington Warsaw, MO 65355",660-438-5252,16,"17,180",Sheriff
MO,Berger Police Department,,"C/O 203 Hwy  K  Hermann, MO 65041",,0,,Local Police
MO,Berkeley Police Department,,"5850 N Hanley Rd  Berkeley, MO 63134",314-524-3381,37,"10,063",Local Police
MO,Bernie Police Department,,"P.O. Box 536  Bernie, MO 63822",573-293-4454,5,"1,777",Local Police
MO,Bertrand Police Department,,"P.O. Box 27  Bertrand, MO 63823",573-683-3051,1,740,Local Police
MO,Bethany Police Department,,"P.O. Box 344  Bethany, MO 64424",660-425-8682,6,"3,087",Local Police
MO,Beverly Hills Police Department,,"7150 Natural Bridge Road  Beverly Hills, MO 63121",314-382-6544,4,603,Local Police
MO,Billings Police Department,,"P.O. Box 207  Billings, MO 65610",417-744-2582,4,"1,091",Local Police
MO,Birch Tree Police Department,,"P.O. Box 240  Birch Tree, MO 65438",573-292-3499,1,634,Local Police
MO,Bismarck Police Department,,"P.O. Box 27  Bismarck, MO 63624",573-734-2877,3,"1,470",Local Police
MO,Bland Police Department,,"P.O. Box  40105 E Kansas City Ave Bland, MO 65014",,1,565,Local Police
MO,Bloomfield Police Department,,"P.O. Box 350  Bloomfield, MO 63825",573-568-3576,3,"1,952",Local Police
MO,Blue Springs Police Department,,"1100 Sw Smith Street  Blue Springs, MO 64015",816-228-0165,83,"48,080",Local Police
MO,Bolivar Police Department,,"345 S Main   P.O. Box 9  Bolivar, MO 65613",417-326-5298,19,"9,143",Local Police
MO,Bollinger County Sheriff's Office,,"202 High StPO Box 800 Marble Hill, MO 63764",573-238-2633,8,"12,029",Sheriff
MO,Bonne Terre Police Department,,"1A Northwood Street  Bonne Terre, MO 63628",573-358-2205,10,"4,039",Local Police
MO,Boone County Sheriff's Office,,"2121 E County Dr  Columbia, MO 65202",,59,"135,454",Sheriff
MO,Boonville Police Department,,"401 E Morgan St  Boonville, MO 65233",660-882-2727,21,"8,202",Local Police
MO,Bourbon Police Department,,"180 Cedar Street355 E Pine Bourbon, MO 65441",573-732-4838,5,"1,348",Local Police
MO,Bowling Green Police Department,,"16-A W Church Street  Bowling Green, MO 63334",573-324-3200,9,"3,260",Local Police
MO,Branson Police Department,,"110 West Maddux - Suite 100  Branson, MO 65616",417-334-3300,44,"6,050",Local Police
MO,Branson West Police Department,,"P.O. Box 2229  Branson West, MO 65737",417-272-3400,6,"6,050",Local Police
MO,Breckenridge Hills Police Department,,"9623 St Charles Rock Rd  Breckenridge Hills, MO 63114",314-426-1214,14,"4,817",Local Police
MO,Brentwood Police Department,,"272 Hanley Industrial Ct  Brentwood, MO 63144",314-961-4700,27,"7,693",Local Police
MO,Bridgeton Police Department,,"11955 Natural Bridge Rd  Bridgeton, MO 63044",314-739-7557,53,"15,550",Local Police
MO,Brookfield Police Department,,"116 W Brooks St  Brookfield, MO 64628",660-258-3385,11,"4,769",Local Police
MO,Buchanan County Sheriff's Office,,"501 Faraon St  Saint Joseph, MO 64501",816-271-5568,70,"85,998",Sheriff
MO,Bucklin Police Department,,"410 E First St  Bucklin, MO 64631",660-695-3773,1,524,Local Police
MO,Buckner Police Department,,"11 WASHINGTON ST.  Buckner, MO 64016",,7,,Local Police
MO,Buffalo Police Department,,"P.O. Box 410  Buffalo, MO 65622",417-345-2709,6,"2,781",Local Police
MO,Butler County Sheriff's Office,,"200 Oak St  Poplar Bluff, MO 63901",573-778-8030,24,"40,867",Sheriff
MO,Butler Police Department,,"309 N Fulton St  Butler, MO 64730",660-679-6131,10,"4,209",Local Police
MO,Byrnes Mill Police Department,,"127 Osage Executive Circle  House Springs, MO 63051",636-677-7727,5,"2,376",Local Police
MO,Cabool Police Department,,"P.O. Box 710  Cabool, MO 65689",417-962-3993,7,"2,168",Local Police
MO,Caldwell County Sheriff's Office,,"54 N FranklinP.O. Box 158 Kingston, MO 64650",816-586-2681,6,"8,969",Sheriff
MO,California Police Department,,"500 S Oak St  California, MO 65018",573-796-2818,6,"4,005",Local Police
MO,Callaway County Sheriff's Office,,"P.O. Box 8171201 State Rd O Fulton, MO 65251",573-642-7291,21,"40,766",Sheriff
MO,Calverton Park Police Department,,"52 Young Drive  St Louis, MO 63135",314-524-1212,6,"1,322",Local Police
MO,Camden County Sheriff's Office,,"1 Court Cir Ste 13  Camdenton, MO 65020",573-346-2245,62,"37,051",Sheriff
MO,Camdenton Police Department,,"437 West Hwy 54  Camdenton, MO 65020",573-346-3604,14,"2,779",Local Police
MO,Cameron Police Department,,"101 N. Chestnut St.  Cameron, MO 64429",816-632-6521,19,"8,312",Local Police
MO,Campbell Police Department,,"204 West Grand  Campbell, MO 63933",573-246-2511,3,"1,883",Local Police
MO,Canton Police Department,,"P.O. Box 231   108 N Fifth Street  Canton, MO 63435",573-288-4412,5,"2,557",Local Police
MO,Cape Girardeau County Sheriff's Office,,"216 N Missouri St  Jackson, MO 63755",573-243-3551,48,"68,693",Sheriff
MO,Cape Girardeau Police Department,,"40 South Sprigg St  Cape Girardeau, MO 63703",573-335-6621,76,"35,349",Local Police
MO,Cardwell Police Department,,"P.O. Box 216  Cardwell, MO 63829",573-654-3535,2,789,Local Police
MO,Carl Junction Police Department,,"P.O. Box 447302 N Main St Carl Junction, MO 64834",417-649-7070,10,"5,294",Local Police
MO,Carroll County Sheriff's Office,,"106 S Folger St  Carrollton, MO 64633",660-542-2828,7,"10,285",Sheriff
MO,Carrollton Police Department,,"206 W. Washington Ave  Carrollton, MO 64633",660-542-3128,7,"4,122",Local Police
MO,Carter County Sheriff's Office,,"P.O. Box 817  Van Buren, MO 63965",573-323-4510,3,"5,941",Sheriff
MO,Carterville Police Department,,"1200 E 1St Street  Carterville, MO 64835",417-673-5303,6,"1,850",Local Police
MO,Carthage Police Department,,"310 W 4Th Street  Carthage, MO 64836",,27,"12,668",Local Police
MO,Caruthersville Police Department,,"200 west Third  Caruthersville, MO 63830",573-333-2121,21,"6,760",Local Police
MO,Cass County Sheriff's Office,,"2501 W Wall St Ste 100  Harrisonville, MO 64701",816-380-5200,72,"82,092",Sheriff
MO,Cassville Police Department,,"302 Main Street  Cassville, MO 65625",417-847-4700,10,"2,890",Local Police
MO,Cedar County Sheriff's Office,,"P.O. Box 158  Stockton, MO 65785",417-276-5133,12,"13,733",Sheriff
MO,Center Police Department,,"P.O. Box 147  Center, MO 63436",,1,,Local Police
MO,Centralia Police Department,,"114 S Rollins St  Centralia, MO 65240",573-682-2132,8,"3,774",Local Police
MO,Chaffee Police Department,,"222 W Yoakum  Chaffee, MO 63740",573-887-3516,5,"3,044",Local Police
MO,Chariton County Sheriff's Office,,"307 S Cherry St  Keytesville, MO 65261",660-288-3277,10,"8,438",Sheriff
MO,Charlack Police Department,,"8401 Midland Blvd  Charlack, MO 63114",314-427-4715,10,"1,431",Local Police
MO,Charleston Police Department,,"204 N Main Street  Charleston, MO 63834",573-683-3737,11,"4,732",Local Police
MO,Chesterfield Police Department,,"690 Chesterfield Parkway West  Chesterfield, MO 63017",636-537-3000,88,"46,802",Local Police
MO,Chillicothe Police Department,,"613 Walnut Street  Chillicothe, MO 64601",660-646-2121,17,"8,968",Local Police
MO,Christian County Sheriff's Office,,"110 W Elm St Rm 70  Ozark, MO 65721",417-581-3536,65,"54,285",Sheriff
MO,Clarence Police Department,,"409 East Elm St #A100 W Maple Clarence, MO 63437",660-699-3700,2,915,Local Police
MO,Clark County Sheriff's Office,,"518 N Lincoln St Ste 1  Kahoka, MO 63445",660-727-2911,5,"7,416",Sheriff
MO,Clarkton Police Department,,"208 S Main   P.O. Box 98  Clarkton, MO 63837",573-448-3322,3,"1,330",Local Police
MO,Clay County Parks Department,,"17201 Paradesian  Smithville, MO 64089",,7,,Special Jurisdiction
MO,Clay County Sheriff's Office,,"12 S Water St  Liberty, MO 64068",816-792-7739,115,"184,006",Sheriff
MO,Claycomo Police Department,,"115 E 69 Highway  Claycomo, MO 64119",816-452-4613,12,"1,267",Local Police
MO,Clayton Police Department,,"227 S Central Ave  Clayton, MO 63105",314-290-8401,52,"12,825",Local Police
MO,Cleveland Police Department,,"209 W Main Street  Cleveland, MO 64734",,2,,Local Police
MO,Clever Police Department,,"P.O. Box 52  Clever, MO 65631",417-743-2544,4,"1,010",Local Police
MO,Clinton County Sheriff's Department,,"207 N. Main  Plattsburg, MO 64477",,15,,Sheriff
MO,Clinton Police Department,,"101 E Ohio Street  Clinton, MO 64735",660-885-6121,22,"9,311",Local Police
MO,Cole Camp Police Department,,"401 W Main St   P.O. Box 36  Cole Camp, MO 65325",660-668-4444,3,"1,028",Local Police
MO,Cole County Sheriff's Office,,"P.O. Box 426301 E Hight St Jefferson City, MO 65102",573-634-9160,38,"71,397",Sheriff
MO,Columbia Police Department,,"600 E. Walnut St.  Columbia, MO 65201",573-874-7424,155,"84,531",Local Police
MO,Concordia Police Department,,"618 S Main    P.O. Box 847  Concordia, MO 64020",660-463-2140,5,"2,360",Local Police
MO,Conway Police Department,,"P.O. Box 96  Conway, MO 65632",417-589-4357,1,743,Local Police
MO,Cool Valley Police Department,,"100 Signal Hill Dr.  Cool Valley, MO 63121",314-521-3502,9,"1,081",Local Police
MO,Cooper County Sheriff's Office,,"200 Main St Rm 3  Boonville, MO 65233",660-882-2771,9,"16,670",Sheriff
MO,Cooter Police Department,,"402 Main Street  Cooter, MO 63839",573-695-2200,1,440,Local Police
MO,Cottleville Police Department,,"5490 Fifth Street  Cottleville, MO 63304",636-498-6464,12,"1,928",Local Police
MO,Country Club Hills Police Department,,"7422 Eunice Ave  Country Club Hills, MO 63136",314-261-0845,10,"1,381",Local Police
MO,Country Club Village Police Department,,"6601 North Belt Hwy  St. Joseph, MO 64508",,1,,Local Police
MO,Crane Police Department,,"120 N Commerce   P.O. Box 17  Crane, MO 65633",417-723-5500,3,"1,390",Local Police
MO,Crawford County Sheriff's Office,,"P.O. Box Be212 Third St Steelville, MO 65565",573-775-2125,25,"22,804",Sheriff
MO,Crestwood Police Department,,"One Detjen Drive  Crestwood, MO 63126",314-729-4840,29,"11,863",Local Police
MO,Creve Coeur Police Department,,"300 N New Ballas  Creve Coeur, MO 63141",314-872-0946,51,"16,500",Local Police
MO,Crocker Police Department,,"108 N Commercial   P.O. Box 116  Crocker, MO 65452",573-736-2211,2,"1,033",Local Police
MO,Crystal City Police Department,,"130 Mississippi Ave  Crystal City, MO 63019",636-937-4601,16,"4,247",Local Police
MO,Cuba Police Department,,"602 S Franklin  Cuba, MO 65453",,11,,Local Police
MO,Curryville Police Department,,"400 W Main, P.O. Box 160100 City Hall St Curryville, MO 63339",573-324-3143,1,251,Local Police
MO,Dade County Sheriff's Office,,"201 E Water St  Greenfield, MO 65661",417-637-5344,3,"7,923",Sheriff
MO,Dallas County Sheriff's Office,,"204 S Poplar St  Buffalo, MO 65622",417-345-2441,14,"15,661",Sheriff
MO,Daviess County Sheriff's Office,,"102 N Main St  Gallatin, MO 64640",660-663-2031,5,"8,016",Sheriff
MO,Deep Water Police Department,,"259 S.W. Highway 52  Deepwater, MO 64740",,1,,Local Police
MO,Dekalb County Sheriff's Office,,"P.O. Box 317Jct. 6-33 Hwy Maysville, MO 64469",,5,,Sheriff
MO,Dellwood Police Department,,"1415 Chambers Rd  Dellwood, MO 63135",314-521-4341,17,"5,255",Local Police
MO,Dent County Sheriff's Office,,"Judicial Building5th & Iron Sts Salem, MO 65560",573-729-3241,12,"14,927",Sheriff
MO,Des Peres Department Of Public Safety,,"1000 N. Ballas Road  Des Peres, MO 63131",,39,,Local Police
MO,Desloge Police Department,,"1000 N Desloge St  Desloge, MO 63601",573-431-1463,10,"4,802",Local Police
MO,Desoto Police Department,,"17 Boyd Street  Desoto, MO 63020",,15,,Local Police
MO,Dexter Police Department,,"305 Cooper Street  Dexter, MO 63841",573-624-5512,18,"7,356",Local Police
MO,Diamond Police Department,,"P.O. Box 8201 E, Maple Diamond, MO 64840",417-325-5411,2,807,Local Police
MO,Dixon Police Department,,"P.O. Box 177  Dixon, MO 65459",573-759-6610,5,"1,570",Local Police
MO,Doniphan Police Department,,"124 Jefferson St  Doniphan, MO 63935",573-996-7123,8,"1,932",Local Police
MO,Doolittle Police Department,,"380 Eisenhower St  Doolittle, MO 65401",,1,,Local Police
MO,Douglas County Sheriff's Office,,"P.O. Box 907209 Second Ave SE Ava, MO 65608",417-683-1020,6,"13,084",Sheriff
MO,Drexel Police Department,,"120 S. Second StP.O. Box 710 Drexel, MO 64742",816-619-2323,2,"1,090",Local Police
MO,Duenweg Police Department,,"P.O. Box 105  Duenweg, MO 64841",417-623-2027,4,"1,034",Local Police
MO,Dunklin County Sheriff's Office,,"P.O. Box 8011175 Floyd Kennett, MO 63857",573-888-2424,9,"33,155",Sheriff
MO,Duquesne Police Department,,"1501 S Duquesne Rd  Joplin, MO 64801",417-781-4823,6,"1,640",Local Police
MO,East Prairie Police Department,,"219 N Washington St  East Prairie, MO 63845",573-649-3511,8,"3,227",Local Police
MO,Edina Police Department,,"208 E Monticello  Edina, MO 63537",660-397-3251,2,"1,233",Local Police
MO,Edmundson Police Department,,"4430 Holman Lane  Edmundson, MO 63134",314-428-4577,9,840,Local Police
MO,El Dorado Springs Police Department,,"1207 S Main  El Dorado Springs, MO 64744",417-876-2546,7,"3,775",Local Police
MO,Eldon Police Department,,"111 S Oak Street  Eldon, MO 65026",573-392-5611,10,"4,895",Local Police
MO,Ellington Police Department,,"P.O. Box 7  Ellington, MO 63638",573-663-7717,3,"1,045",Local Police
MO,Ellisville Police Department,,"37 Weis Ave  Ellisville, MO 63011",636-227-7777,21,"9,104",Local Police
MO,Elsberry Police Department,,"P.O. Box 271201 Broadway St Elsberry, MO 63343",573-898-2249,5,"2,047",Local Police
MO,Eminence Police Department,,"P.O. Box 387  Eminence, MO 65466",573-226-3717,1,548,Local Police
MO,Emma Police Department,,"101 Elm St, P.O. Box 140  Emma, MO 65327",,1,,Local Police
MO,Eureka Police Department,,"120 City Hall Drive  Eureka, MO 63025",636-938-6600,23,"7,676",Local Police
MO,Everton Police Department,,"P.O. Box 87  Everton, MO 65646",,1,,Local Police
MO,Excelsior Springs Police Department,,"301 S Main  Excelsior Springs, MO 64024",816-630-0240,22,"10,847",Local Police
MO,Fair Grove Police Department,,"P.O. Box 107  Fair Grove, MO 65648",417-759-6024,4,"1,107",Local Police
MO,Fair Play Police Department,,"P.O. Box 55  Fair Play, MO 65649",417-654-2518,2,418,Local Police
MO,Farmington Police Department,,"310 Ste Genevieve Ave  Farmington, MO 63640",573-756-6686,26,"13,924",Local Police
MO,Fayette Police Department,,"117 S Main Street  Fayette, MO 65248",660-248-2241,8,"2,793",Local Police
MO,Ferguson Police Department,,"222 S Florissant Rd  Ferguson, MO 63135",314-522-3100,50,"22,406",Local Police
MO,Ferrelview Police Department,,"205 Nw Heady Ave  Ferrelview, MO 64163",,1,,Local Police
MO,Festus Police Department,,"100 Park Avenue  Festus, MO 63028",636-937-3646,28,"9,660",Local Police
MO,Florissant Police Department,,"1700 North Hwy 67  Florissant, MO 63033",314-831-7000,89,"50,497",Local Police
MO,Florissant Valley College Police Department,,"3400 Pershall Road  St. Louis, MO 63135",314-595-4300,9,,Special Jurisdiction
MO,Foley Police Department,,"617 Elm Street  Foley, MO 63347",636-662-2557,1,178,Local Police
MO,Foristell Police Department,,"121 Mulberry Street  Foristell, MO 63348",,7,,Local Police
MO,Forsyth Police Department,,"P.O. Box 545  Forsyth, MO 65653",417-546-3731,7,"1,686",Local Police
MO,Franklin County Sheriff's Office,,"1 Bruns Ln  Union, MO 63084",636-583-2560,103,"93,807",Sheriff
MO,Fredericktown Police Department,,"124 North Main   P.O. Box 549  Fredericktown, MO 63645",573-783-3660,8,"3,928",Local Police
MO,Freeman Police Department,,"106 E MainP.O. Box 98 Freeman, MO 64746",816-250-2902,1,521,Local Police
MO,Frontenac Police Department,,"10555 Clayton Road  Frontenac, MO 63131",314-994-9300,21,"3,483",Local Police
MO,Fulton Police Department,,"510 Market St  Fulton, MO 65251",573-592-3100,27,"12,128",Local Police
MO,Galena Police Department,,"P.O. Box 245111 Main St Galena, MO 65656",417-357-6226,1,451,Local Police
MO,Gallatin Police Department,,"112 E Grand  Gallatin, MO 65640",660-665-3580,2,"1,789",Local Police
MO,Garden City Police Department,,"P.O. Box 20106 N. 3rd Street Garden City, MO 64747",816-773-8201,4,"1,500",Local Police
MO,Gasconade County Sheriff's Office,,"119 E 1St St Rm 22  Hermann, MO 65041",573-486-7770,12,"15,342",Sheriff
MO,Gentry County Sheriff's Office,,"P.O. Box 37104 N Polk Albany, MO 64402",660-726-3721,5,"6,861",Sheriff
MO,Gerald Police Department,,"P.O. Box 59 East 106 Fitzgerald  Gerald, MO 63037",573-764-3424,5,"1,171",Local Police
MO,Gideon Police Department,,"P.O. Box 396  Gideon, MO 63848",573-448-5362,2,"1,113",Local Police
MO,Gladstone Department Of Public Safety,,"7010 N Holmes  Gladstone, MO 64118",816-436-2200,39,"26,365",Local Police
MO,Glasgow Police Department,,"607 2Nd Street  Glasgow, MO 65254",660-338-2583,3,"1,263",Local Police
MO,Glendale Police Department,,"424 N Sappington Rd  Glendale, MO 63122",314-965-0000,12,"5,767",Local Police
MO,Goodman Police Department,,"203 W Barlow St  Goodman, MO 64843",,2,,Local Police
MO,Gordonville Police Department,,"P.O. Box 83  Gordonville, MO 63752",,0,,Local Police
MO,Gower Police Department,,"94 N 4Th Street  Gower, MO 64454",816-424-3077,3,"1,399",Local Police
MO,Grain Valley Police Department,,"711 Main Street  Grain Valley, MO 64029",816-229-0067,20,"5,160",Local Police
MO,Granby Police Department,,"P.O. Box 500  Granby, MO 64844",,4,,Local Police
